id,name,screen_name,text,created_at,retweet_count,favorite_count,hashtags
1626597314294071305,♡ Tilzlix 初音ミク♡ IAMF in Dublin,Cat_Hunter4579,RT @LEmon89H: 💖한복 드레스 디자인cm💖 https://t.co/qSkHahl0CD,2023-02-17 14:59:55+00:00,285,0,[]
1626597157741662209,Trần Nhi,TranNhi2303,"RT @Park_Jihoon_twt: 한복 잘 어울리나요?!?😘

#PARKJIHOON #박지훈 
#HappyNewYear #설날 https://t.co/XQXUYjBoPT",2023-02-17 14:59:17+00:00,2200,0,"[{'text': 'PARKJIHOON', 'indices': [37, 48]}, {'text': '박지훈', 'indices': [49, 53]}, {'text': 'HappyNewYear', 'indices': [55, 68]}, {'text': '설날', 'indices': [69, 72]}]"
1626597129602084875,당,_dang89,사실 나 저때 생각나는 건 한복 입은 병차니 속에 아무것도 안 입어서 고개 숙일 때마다 복근 보여서 침 흘린거랑 국10 노래 부를 때 다람지가 하필 내 앞에서 노래 불러가지고 망했다~ 하고 입덕한 거 밖에 생각안남,2023-02-17 14:59:11+00:00,0,0,[]
1626597123964952576,김희진,yum3132,"고수익/쉑 알///바 하실남성분 대//량모//집 합니다

홉피 p p s k 8 6.C 0 M

한복스타그램
아몬드밀크
전포동데이트
맹여사육전육회
부케유리돔
창의예술교육센터
클라리넷
모델",2023-02-17 14:59:09+00:00,0,0,[]
1626597113688911875,ㄹrLINE인 SM699 출장안마,alwjd5375,"추천간판 
한복메이크업 엄마도엄마가처음이야 뜬금포 1박세미나 https://t.co/rPGAfILT0s",2023-02-17 14:59:07+00:00,0,0,[]
1626596921828855811,"riyu, but still proud of my gf 💘",riyumes,RT @LEmon89H: 💖한복 드레스 디자인cm💖 https://t.co/qSkHahl0CD,2023-02-17 14:58:21+00:00,285,0,[]
1626596657940013056,FLB,L_hollipop,"RT @enamelpaint: 왜 한국인이 있냐 묻는데, 유럽땅에 한국인은 일찍부터 있었죠.
일본이 임진왜란(1592) 정유재란(1597~98) 때에 조선인을 많이 납치했고(정유재란 약 10만명) 포르투칼 상인에게 노예로 엄청 팔아먹어서 전세계 노예…",2023-02-17 14:57:18+00:00,164,0,[]
1626596588272631808,다인ᰔᩚ,DAIN_bts,"RT @lydia0408: 호석이생일 RT이벵이요!
RT만 해주세요 당발 호석이날
팔로필수×(일회성팔로×),국내주소만
이벵계,양도계,비공계  참여×
Only army만 참여해주세요
홉인더박스 1분, 
Mang baby 한복포토홀더키링 3분 드립니다…",2023-02-17 14:57:02+00:00,304,0,[]
1626596556316213250,봉투🥟,Envelope_whale,RT @lallac: 대협한복그릴때꼭이거넣어야함 https://t.co/GKCLB5NqtC,2023-02-17 14:56:54+00:00,662,0,[]
1626596484652343296,에르,Erelr22,"RT @patmos_1998: 친구들아,…이 고려한복 제작한 공방이 맞춤 문의 했는데 대략 5-600이래…😭
하..조선한복은 아랑한복같은 곳에서 퀄 어느정도 맞춰도 100 초반인데 절망적이다…ㅜㅜ https://t.co/KpXn2roSEF",2023-02-17 14:56:37+00:00,763,0,[]
1626596455338381313,ㄹrLINE인 SM699 출장안마,usbuser81,"한복 
햇사과 하동대도 육아견 아기모자 https://t.co/mzXis6UMX9",2023-02-17 14:56:30+00:00,0,0,[]
1626596187251032064,어쩔젤빵쩡,dhdlej524,"종각술집
맘시생
먹팔맛팔
미니델피늄
아로마
강남역호빠
미유한복 https://t.co/yAdV1IE9k3",2023-02-17 14:55:26+00:00,0,0,[]
1626596169953710080,𝕭,tt_tsx,"국산겜들아 본받자...
서양 배경인 겜 그만만들고
조선배경 판타지겜좀 만들어주라...
한복도 좀 많이 만들어주라... https://t.co/2nufOavdCi",2023-02-17 14:55:22+00:00,0,0,[]
1626596164681482241,🌙,M_OO_Nm,RT @ddoorraammpi: RT)한복 입은 어둑시니 뜰님도 공식이죠 https://t.co/65r2rlTafr,2023-02-17 14:55:21+00:00,112,0,[]
1626596000247971841,subak,scsarammeun,RT @__19990331: 한복입고 소고춤 춰주는 수담이 볼 사람? https://t.co/hBWqCkY92C,2023-02-17 14:54:41+00:00,338,0,[]
1626595973039521798,🏝주민대표 불꽃🔥,flame_ff14,RT @lallac: 대협한복그릴때꼭이거넣어야함 https://t.co/GKCLB5NqtC,2023-02-17 14:54:35+00:00,662,0,[]
1626595836368146432,거래,tsudop,"유나이트 비트로드 한복 포카 양도합니다

장당 0.5
편하게 디엠주세요 ~ 

#유나이트 #YOUNITE #은호 #형석 #은상 #현승 #스티브 #데이 #우노 #경문 #시온 https://t.co/8p78pT03HJ",2023-02-17 14:54:02+00:00,0,1,"[{'text': '유나이트', 'indices': [44, 49]}, {'text': 'YOUNITE', 'indices': [50, 58]}, {'text': '은호', 'indices': [59, 62]}, {'text': '형석', 'indices': [63, 66]}, {'text': '은상', 'indices': [67, 70]}, {'text': '현승', 'indices': [71, 74]}, {'text': '스티브', 'indices': [75, 79]}, {'text': '데이', 'indices': [80, 83]}, {'text': '우노', 'indices': [84, 87]}, {'text': '경문', 'indices': [88, 91]}, {'text': '시온', 'indices': [92, 95]}]"
1626595810925494273,ㄹrLINE인 SM699 출장안마,injeonghj,"몸매 
내손카페 화명동대림강변 모시한복 매력화수분 https://t.co/rU1lXBuPZO",2023-02-17 14:53:56+00:00,0,0,[]
1626595762384822273,(카론에 제보하시는 분들 메인트 보고가셔요)혁명좀비,revol_zombie,"근데 걍 한복입고 돌아다니는 거
그거만으로도 약간 뻐렁차는 그런 게 있음
저는 뼛속까지 역덕후라 당시 깐부 현 애인과 알쓸역잡하고 왔음
사진은 당시 깐부였던 애인쿤과 이동하면서 찍힌 뒷모습들 https://t.co/MrbCupbKHu",2023-02-17 14:53:45+00:00,0,0,[]
1626595689894666241,다곰 (세co메 사라),goomy770,RT @lallac: 대협한복그릴때꼭이거넣어야함 https://t.co/GKCLB5NqtC,2023-02-17 14:53:27+00:00,662,0,[]
1626595555085545478,쫑파,jjongpa74,RT @lallac: 대협한복그릴때꼭이거넣어야함 https://t.co/GKCLB5NqtC,2023-02-17 14:52:55+00:00,662,0,[]
1626595281751130116,용뽀,bboyong0221,"RT @sodamhwacheob: 🎉✨텀블벅 펀딩 오픈 이벤트✨🎉

한복과 한국 전통을 담은 작품집 &lt;소담화첩&gt;, 
펀딩이 시작되었습니다.
35인의 작가가 재해석한 낭만적인 일러스트들을 만나볼 기회!
소정의 목표 달성시 리트윗 한 분께 책 한권 또는…",2023-02-17 14:51:50+00:00,637,0,[]
1626595188352352259,영원한사랑,0016n0013,"RT @zukerotto: 이찬원, '풍등' MV 비하인드 공개…이보다 더 멋있을 수 없는 ‘한복 찬또’ https://t.co/fA0FEg0P5J
#이찬원",2023-02-17 14:51:28+00:00,3,0,"[{'text': '이찬원', 'indices': [83, 87]}]"
1626595012120297474,영원한사랑,0016n0013,"RT @r3bmaQPqeztLymk: 이찬원, '풍등' MV 비하인드 공개…이보다 더 멋있을 수 없는 '한복 찬또' | 연예가화제 : 네이트 연예
#이찬원 #LeeChanWon #이찬원_풍등 
 https://t.co/PETFDZldgw",2023-02-17 14:50:46+00:00,5,0,"[{'text': '이찬원', 'indices': [82, 86]}, {'text': 'LeeChanWon', 'indices': [87, 98]}, {'text': '이찬원_풍등', 'indices': [99, 106]}]"
1626595005497475073,🌸,springballad,RT @LEmon89H: 💖한복 드레스 디자인cm💖 https://t.co/qSkHahl0CD,2023-02-17 14:50:44+00:00,285,0,[]
1626594923863748612,GrayEsrun,Grayesrun,RT @LEmon89H: 💖한복 드레스 디자인cm💖 https://t.co/qSkHahl0CD,2023-02-17 14:50:25+00:00,285,0,[]
1626594754556485638,(메인트❣)덕생덕사,dukjillife_486,나 한복 좋아해!! 옛날 궁이나 민속촌 놀러가서 한복 입고 돌아다니고싶어!!ㅠ,2023-02-17 14:49:44+00:00,0,0,[]
1626594733693992961,𝓐𝓛𝓛𝓣 ❦,KIMALLTII,@KPDcommission19 정장한복(퓨전한복?) 부적(퇴마사 느낌) 여우상 남캐 로 남기고 가봐요😊😊,2023-02-17 14:49:39+00:00,0,1,[]
1626594705034342407,YILYTO(일리토),YILYTO_korea,"🎉텀블벅 펀딩 오픈🎉

#한지 무늬와 #한복 옷깃 모양이 포인트인
‘한복을 입은 카드지갑’이 펀딩에 올라왔습니다!

많은 관심 부탁드립니다🙏🏻🙏🏻

https://t.co/9PO1i84QfX",2023-02-17 14:49:33+00:00,0,1,"[{'text': '한지', 'indices': [13, 16]}, {'text': '한복', 'indices': [21, 24]}]"
1626594673996488704,플렌루노❄️(물리적으로)얼어붙었습니다❄️,plenluno10,"한복입고 노는거 생각보다 재밌어요
할거 없어보이지만 그냥 이것저것 돌아다니면서 사진 찍고 서로 놀리면서 다니면 생각보다 재밌음
물론 전 친구랑만 가봤고 애인같은거 없어봤음 근데 지금 그때 찍은 사진 보면 진짜 너무 즐거움",2023-02-17 14:49:25+00:00,0,1,[]
1626594632971997185,영원한사랑,0016n0013,"RT @yung651: #이찬원 
#이찬원_첫정규앨범_ONE_풍등
이찬원, '풍등' M/V Behind Photo…""한복을 입어도 천상계의 미모가 드러나는 왕자님"" https://t.co/UiBVfojuWQ",2023-02-17 14:49:15+00:00,12,0,"[{'text': '이찬원', 'indices': [13, 17]}, {'text': '이찬원_첫정규앨범_ONE_풍등', 'indices': [19, 36]}]"
1626594579142311937,ㅌㅊㅅ 피스,peace5ign,구경하고 한복 입고 돌아 댕기다 길거리에서 맛있는 거 먹기,2023-02-17 14:49:02+00:00,0,1,[]
