id,name,screen_name,text,created_at,retweet_count,favorite_count,hashtags
1610289506732892161,미니솔오타쿠,Star_inliverdie,@yeereum_yungong 하… 최고예요… 한복에 호랑이 솔찬이라니… 게다가 토끼랑 같이있는 솔찬이라니… 어떻게 이런 귀여운 조합이 다 있죠?!?! … … ㅠㅠ 사랑스러버요… 쪽… 둘이 밤에 몰래 만나는… https://t.co/0Ao9SxWetQ,2023-01-03 14:58:30+00:00,0,0,[]
1610289480828866560,슈이,acoupleof_,"RT @_hang_CM: #커미션
#RT이벤트
🔥‼️신년 커미션 개장‼️🔥

아래 샘플처럼 한복 입은 2인 흉상을 단돈 6.0에 그려드립니다! (인물추가o)
급전으로 12/31까지만 조금 받고 설날 전까지 전달해드립니다 
설날 기념으로 멋진. 한복연…",2023-01-03 14:58:24+00:00,71,0,"[{'text': '커미션', 'indices': [14, 18]}, {'text': 'RT이벤트', 'indices': [19, 25]}]"
1610289365514883074,DB,DB_onrein16,"RT @Hanbok_Ahidi: 한복고름 매는게 익숙하지 않는 사람들을 위해 올려봅니다. 
네이버에 쳐서 이미지로 들어가보니 깔끔하게 설명된게 잘 없는것 같아서...핀터에 찾았었던거..
참고로 전 연습은 그냥 아무끈 하나로 다리에 둘러매서 했습니다.…",2023-01-03 14:57:57+00:00,87,0,[]
1610289268513214472,タピオカ🐾,nicha_candyman,"RT @gerongerong: 페잉 리퀘였던 한복... 겸 뒤늦은 새해그림 입니다,,, https://t.co/cnCTAYWu3C",2023-01-03 14:57:33+00:00,464,0,[]
1610289213588791298,김시철,sisichulchul,"RT @KhSepp: (짤줍)
그냥 평범한 한복에 깔끔한 머리스탈이면 
살이 쪘든 말든 아무도 신경안썼을텐데
터져나갈거 같은 보석박은 조바위로 
1차 시선을 끌고
황금찐보라 삼색고름으로 
2차 어퍼컷
한복으로도 가려지지않은 임산부스런 뱃살과 
뒤룩뒤…",2023-01-03 14:57:20+00:00,7,0,[]
1610289186187390979,한국풍•한복(동양풍❌),ja_ryo_retweet,RT @kkr4241: 크리스마스라 올리는 한복을 입은 동방박사들입니다. https://t.co/i344CVrpum,2023-01-03 14:57:14+00:00,138,0,[]
1610289175252852739,헤이레이,heyrey100,RT @_paper_bird_: 아직 2023 달력 없으신 분 손! 🙋‍♀️ 행운의 한복 요정 카드도 있어요.,2023-01-03 14:57:11+00:00,2,0,[]
1610289100854296577,K-애니 덕질하는 계정,yanus_kani,"RT @sohoshi_korani: 한애니 한복합작

(편집본 링크)
https://t.co/4R78rxV3Qz https://t.co/KZtfqfHb07",2023-01-03 14:56:54+00:00,2,0,[]
1610289039281913861,K-애니 덕질하는 계정,yanus_kani,"RT @yanus_kani: https://t.co/yFS1L5vZdd
◀한국 애니메이션 한복 합작이 공개됐습니다!
참여해주신 분들 모두 정말 감사합니다.
🐰새해 복 많이 받으세요!!🐰
#합작 #한국애니 #국산애니 https://t.co/qgCNG3…",2023-01-03 14:56:39+00:00,21,0,"[{'text': '합작', 'indices': [104, 107]}, {'text': '한국애니', 'indices': [108, 113]}, {'text': '국산애니', 'indices': [114, 119]}]"
1610289020210380801,스,vvps_2813,RT @kkeum3: 아무튼간에..한복고마워데브..,2023-01-03 14:56:34+00:00,1,0,[]
1610288992767078408,🎀너는 여우인가?🎀,DO_RIUN,"RT @byeolcheongche2: 으아 한 때 첫번째 사진의 원피스로 탐라를 달구었던 '모란나비한복' 인스타그램에 올려진 한복 저고리들인데 모던하면서도 근본이다
크리스마스 에디션 너무 예쁘네요!!
https://t.co/PiOBGtzobq

#한…",2023-01-03 14:56:28+00:00,144,0,[]
1610288924475420672,그림 커미션 홍보봇,cmsn_RT,RT @2B612_Na: 첨부 이미지 구도로 2인 반신 LD로 자캐(남캐/BL? 약간 자공자수 분위기) 그림 커미션 구합니다! 중성적인 미형 남캐+어두운 동양풍(특히 한국풍or한복) 분위기 잘 그리시는 분 선호해요. 마감은 필수적으로 잘 지키시는 분…,2023-01-03 14:56:11+00:00,1,0,[]
1610288781449625600,2B,2B612_Na,첨부 이미지 구도로 2인 반신 LD로 자캐(남캐/BL? 약간 자공자수 분위기) 그림 커미션 구합니다! 중성적인 미형 남캐+어두운 동양풍(특히 한국풍or한복) 분위기 잘 그리시는 분 선호해요. 마감은 필수적으… https://t.co/QKi4MoxuRX,2023-01-03 14:55:37+00:00,1,0,[]
1610288766601551876,한국풍•한복(동양풍❌),ja_ryo_retweet,RT @ff14_linda: 한복이 좋아서...한복에 미쳐서 한국무용 전공했던 사람 여기요..ㅎ....아직도 그때 입었던 한복이랑 연습복 갖고있어요..안맞아서 입지도못할거 왜 갖고있는지....무용관두고도 한복입고싶어서 생활한복사고 비녀사서 꽂고다니고…,2023-01-03 14:55:34+00:00,4,0,[]
1610288740186087426,☃︎구찬☃︎,gichan_gichane,"RT @dyota_matsu: 원래 한복을 이렇게까지 좋아하진 않았는데, 동북공정 사태의 심각성을 느끼고 더 한복에 대해 관심을 가지고 찾아보기 시작했던 것 같아요. 그전까지 제가 알고 있는 한복은 '거추장스럽고 불편하니 명절에나 입는 옷' 이라고만…",2023-01-03 14:55:28+00:00,172,0,[]
1610288640994988033,한국풍•한복(동양풍❌),ja_ryo_retweet,"RT @leesle_official: 리슬뮤즈 #여행엔리슬 ✈️

이번 설연휴에 해외여행을 계획중이신가요? 리슬한복 입고 여행 인생샷을 남기고, 리슬을 홍보할 리슬러를 찾고 있어요👀✨

전세계에 한복을 알리고 싶은 리슬러라면, 지금 신청해보세요!…",2023-01-03 14:55:04+00:00,4,0,"[{'text': '여행엔리슬', 'indices': [26, 32]}]"
1610288439819370497,쿠키가여자로보입니다,kkeum3,아무튼간에..한복고마워데브..,2023-01-03 14:54:16+00:00,1,0,[]
1610288411432353792,유채,jaemxxxg,RT @ginh0091: 이번 설에는 한복 꼬옥 입어주기 ~ https://t.co/yh82xN0fJP,2023-01-03 14:54:09+00:00,1,0,[]
1610288371934584833,까치,_jokkachi,RT @cardicardii: 16세기 한복 최고… 출토 고증 그대로 만드니 품이 진짜 넓어서 바람불면 너풀너풀 완전 멋짐 https://t.co/7hczz85H33,2023-01-03 14:54:00+00:00,226,0,[]
1610288365274034179,한국풍•한복(동양풍❌),ja_ryo_retweet,"RT @byeolcheongche2: 으아 한 때 첫번째 사진의 원피스로 탐라를 달구었던 '모란나비한복' 인스타그램에 올려진 한복 저고리들인데 모던하면서도 근본이다
크리스마스 에디션 너무 예쁘네요!!
https://t.co/PiOBGtzobq

#한…",2023-01-03 14:53:58+00:00,144,0,[]
1610288329534365703,전미순,jeunmi6502,"RT @snoopy08073195: 모태한복이남👍🤗💙

#영탁 #youngtak #영탁내사랑
#트로트황태자 #힘쎈여자강남순 https://t.co/2GdGpVPr8W",2023-01-03 14:53:50+00:00,1,0,"[{'text': '영탁', 'indices': [31, 34]}, {'text': 'youngtak', 'indices': [35, 44]}, {'text': '영탁내사랑', 'indices': [45, 51]}, {'text': '트로트황태자', 'indices': [52, 59]}, {'text': '힘쎈여자강남순', 'indices': [60, 68]}]"
1610288223695273984,천민지,0923sososouu,"마포네일
걷기
교대한식집
신림자연눈썹
다마고치일정
키움별거없네ㅋㅋ
대구수성구
한복대여점 https://t.co/2NUlVUJz2I",2023-01-03 14:53:24+00:00,0,0,[]
1610287907176353792,ʜᴀʀᴜ,Haru_yoon365,"RT @mst_duck: 한복청명...그리려다가나온... 물에젖은머리푼검존
의불......임 https://t.co/wBKojY2HOt",2023-01-03 14:52:09+00:00,4,0,[]
1610287887408566272,피달이,crimson_Dal,"RT @HanbokPantry: #한복 #Hanbok #Korea #韓服 #Kpop #Korean

김정숙 영부인님은 한복참 사랑하신다는게 느껴지는데
해외 순방에서 꼭 한번씩 한복을 입으시고 다양한 한복을 소화하시는...

스웨덴 방문 - 푸른 당의…",2023-01-03 14:52:04+00:00,283,0,"[{'text': '한복', 'indices': [18, 21]}, {'text': 'Hanbok', 'indices': [22, 29]}, {'text': 'Korea', 'indices': [30, 36]}, {'text': '韓服', 'indices': [37, 40]}, {'text': 'Kpop', 'indices': [41, 46]}, {'text': 'Korean', 'indices': [47, 54]}]"
1610287787336683522,교관 교육 받게 될 5호봉 소다,valkylia0509,"RT @Mins0ngsong: 16세기 한복이 좋음.. 엄청 풍성함
주름이 날 잡겠지만 오버핏을 좋아하는 입장에선 너무 좋아함 https://t.co/5I7aPX1NW3",2023-01-03 14:51:40+00:00,177,0,[]
1610287770207150087,차미슬,gimmyeongbog6,김건희에겐 한복이 전혀 어울리질 않는다! https://t.co/hJk5RG2Dzv,2023-01-03 14:51:36+00:00,0,0,[]
1610287741396488193,뮹이,alvlfrh00,"너무 예뻤던 디피들...
특히 저 한복 와기들이 너무 귀여워서 내적비명지름🥺🥺 그리고 꽃...🥺🥺 

#0102_의준아_생일축하해
#씨팔_저기야_축하안하니 https://t.co/pDgMZw92C6",2023-01-03 14:51:29+00:00,0,0,"[{'text': '0102_의준아_생일축하해', 'indices': [57, 72]}, {'text': '씨팔_저기야_축하안하니', 'indices': [73, 86]}]"
