id,name,screen_name,text,created_at,retweet_count,favorite_count,hashtags
1617311156686958592,태극즈 지구멸망듣고 임종.어쩔티비,What_TV_,"RT @yeanwoo_0306: #jack_art 
 한복 1시간(이였던) 전력 합작 

중간에 일이 있어서 혼자 30분 전력하고 옴 )))) https://t.co/rkfGIxOpaF",2023-01-23 00:00:02+00:00,28,0,"[{'text': 'jack_art', 'indices': [18, 27]}]"
1617311151418920962,연서,ilmybabies,@naeuneeeeee 한복셀카 덕분에 눈물을 흘리고…,2023-01-23 00:00:01+00:00,0,0,[]
1617311134805274624,태극즈 지구멸망듣고 임종.어쩔티비,What_TV_,"RT @uneki_rh: #gemini_art 
1시간 전력 [한복] 참여했습니다//
이 와기상어는 커서..~~// https://t.co/hdSJsZ9HOk",2023-01-22 23:59:57+00:00,28,0,"[{'text': 'gemini_art', 'indices': [14, 25]}]"
1617311128694190080,《FF14》 동향¹⁴ : 모두들 ⚠️Ctrl+S⚠️,dong_hyang_FF14,"RT @108mii4: 실시간 사촌동생아기 한복입음
용돈쓸어모으려고ㅜ독기장전함
위기감느껴짐 ㄷ",2023-01-22 23:59:55+00:00,10681,0,[]
1617311098545516547,야광흑나비,888masss,"RT @108mii4: 실시간 사촌동생아기 한복입음
용돈쓸어모으려고ㅜ독기장전함
위기감느껴짐 ㄷ",2023-01-22 23:59:48+00:00,10681,0,[]
1617311049623154689,연서,ilmybabies,@rrrribb0n 한복 입고 셀카 plz,2023-01-22 23:59:37+00:00,0,0,[]
1617311043482714113,🚀ㄹr인 GY898🚀 출장안마 🚀,paran7964,"패션스타그램
두부김치찌개
고소한복끔
배구교실
태양 https://t.co/JuIWYy7cch",2023-01-22 23:59:35+00:00,0,0,[]
1617311031637991425,remy,remykartist,RT @dogpuppyzip: 한복 강아띠 https://t.co/akv2ndTcr4,2023-01-22 23:59:32+00:00,209,0,[]
1617311022922047488,◡̈ GEMIE +✶𖧵✜❅✙,HypaGemie,"RT @fairyO426: 어렸을 때 한복 대신 꼬까옷 입었던 최꼬맹
🆕 엄마가 안 사줘써 https://t.co/aC5AmQYwjn",2023-01-22 23:59:30+00:00,16,0,[]
1617311013166252032,*•♡𝙏𝙝𝙪𝙬𝙞𝙀 ♡•*,_ThuwiE_,"RT @palpitate99: ♡   (\   (\
      ( • . • )  ♡
┌─ ∪  ∪   ──♡────  ─────┐
            :¨·.·¨:
             `·. 𝐃𝐢𝐭𝐭𝐨 #한빈 한복 Ver.…",2023-01-22 23:59:28+00:00,85,0,"[{'text': '한빈', 'indices': [117, 120]}]"
1617310974431694850,김로우,will0wS2,"RT @Hanbok_Ahidi: 레트로맨스 한복...무슨 일임
이 원피스 한복들 너무 충격적으로 이쁜데..? https://t.co/CmGzNdVrpI",2023-01-22 23:59:19+00:00,282,0,[]
1617310961576316929,𝑆,12030509x,"RT @IVEstarship: 📸
IVE 복 주머니 오픈 🎊

IVE가 DIVE를 위해 준비한
한복 셀카 도착 🎁
DIVE 새해 복 많이 받으세요 🙇‍♀💕

#IVE #아이브
#HappyNewYear2023 https://t.co/gj9fqxsUmY",2023-01-22 23:59:16+00:00,4417,0,"[{'text': 'IVE', 'indices': [88, 92]}, {'text': '아이브', 'indices': [93, 97]}, {'text': 'HappyNewYear2023', 'indices': [98, 115]}]"
1617310940688699392,gom,bxghei,"RT @smrookies: [SMROOKIES] Happy Lunar New Year❤️‍🔥

여러분~ 새해 복 많이 받으세요!!
명절 따뜻하게 잘 보내고 계신가요?? 2023년도 항상 건강하시고 저희 SMROOKIES와 함께 더 많은 추억들 만들어…",2023-01-22 23:59:11+00:00,3861,0,[]
1617310874976518144,가옴,Wg7kKjjDYLFDBkU,RT @Fyenamuzik: 선물 보내드리면 한 번만 사진 올려주시는게 아니라 꾸준히 올려주셔서 호야가 너무나도 사랑하는 한복 인플루언서 양 선생님 … 저희가 많이 많이 애정합니다…💓 https://t.co/RFJfUSclaB,2023-01-22 23:58:55+00:00,36,0,[]
1617310779996532736,안녕하세요,Lime_0526,RT @chwearemaboo: #솔부 명절에 이제 인사드리러 가는데 부가 예쁜 짓 해서 점수 얻겠다고 한복 입고 가서 예쁨 잔뜩 받는 아기 부부 (연애 10년 신혼 1년 차) 보고 싶다 https://t.co/tS9fp0uqYK,2023-01-22 23:58:32+00:00,37,0,"[{'text': '솔부', 'indices': [18, 21]}]"
1617310774606843904,love gulf,NimookG,"RT @PeachGulflower: 아사 한복입은고야?! 넘나 귀엽다🥰🥰
뭔가 좀 위안이 되네🥲 잘 먹구 건강하자!
근데 아직도 복근운동하니??🤣🤣

#GulfKanawut #กลัฟคณาวุฒิ @gulfkanawut
#Hazardisacat #…",2023-01-22 23:58:31+00:00,5,0,"[{'text': 'GulfKanawut', 'indices': [84, 96]}, {'text': 'กลัฟคณาวุฒิ', 'indices': [97, 109]}, {'text': 'Hazardisacat', 'indices': [123, 136]}]"
1617310740305645568,Nabiboom,Hubi_nabiboom,"RT @palpitate99: ♡   (\   (\
      ( • . • )  ♡
┌─ ∪  ∪   ──♡────  ─────┐
            :¨·.·¨:
             `·. 𝐃𝐢𝐭𝐭𝐨 #한빈 한복 Ver.…",2023-01-22 23:58:23+00:00,85,0,"[{'text': '한빈', 'indices': [117, 120]}]"
1617310718700965889,뮤,9AnKSj5Dp2q9A4t,RT @xylitol411012: 한복 입은 선우들 https://t.co/Fd7ZQgFDlc,2023-01-22 23:58:18+00:00,95,0,[]
1617310711671291906,랑,lang_MLB,RT @Elpang056: 아드마리 한복.ver🤗 https://t.co/0sFOYcgopR,2023-01-22 23:58:16+00:00,14,0,[]
1617310706973691904,태극즈 지구멸망듣고 임종.어쩔티비,What_TV_,"RT @Leben_JellyF: #jack_art
한복 1시간 전력! 설날 ㅣ념이지만 딱히 설날과는 연관 없는 사심 듬뿍ㅎㅎ https://t.co/8x9qvuRIfq",2023-01-22 23:58:15+00:00,20,0,"[{'text': 'jack_art', 'indices': [18, 27]}]"
1617310706868838400,뚜뚜,dduddu_0228,"RT @gamja_ong: 호적메이트가 그려준 아이돌풍 한복수하
대신 노동력으로 모게임 재료 파밍 해줌^^
노동력과 바꾼 물청년 귀하다...^^ https://t.co/qreVBrDtHP",2023-01-22 23:58:15+00:00,1,0,[]
1617310677701627905,rmglawliet,rmglawliet,"RT @ReVer_res: #VanitasNoCarte  #ヴァニタスの手記 
🐰한복 잔느 https://t.co/A2yiiUk0qX",2023-01-22 23:58:08+00:00,38,0,"[{'text': 'VanitasNoCarte', 'indices': [15, 30]}, {'text': 'ヴァニタスの手記', 'indices': [32, 41]}]"
1617310614787067904,🔺mamu🔺,mamu_48,"RT @bcs0207: #paradoxlivepoint #amprule
설날이라 한복 앰프룰 낙서~
새해 복 많이 받으세요 https://t.co/txQ65tH4BE",2023-01-22 23:57:53+00:00,40,0,"[{'text': 'paradoxlivepoint', 'indices': [13, 30]}, {'text': 'amprule', 'indices': [31, 39]}]"
1617310614413578241,Lauren 🏳️‍🌈,__kdramaposts__,"RT @CJnDrama: 팔방미인 은우님, 옷도 이렇게 예쁘게 입을 일이오?😍
색감천재 은우님의 감각적인 색조합🌈

민족의 대명절🎉 설을 맞아
은우님의 때깔 고운 한복 차림을 모아 보았소

#조선정신과의사유세풍2
[수목] 밤 10:30 | tvN
#…",2023-01-22 23:57:53+00:00,6,0,"[{'text': '조선정신과의사유세풍2', 'indices': [106, 118]}]"
1617310592196546560,리뱡/Byang 잡담계,byang_talk,"RT @Hanbok_Ahidi: 레트로맨스 한복...무슨 일임
이 원피스 한복들 너무 충격적으로 이쁜데..? https://t.co/CmGzNdVrpI",2023-01-22 23:57:48+00:00,282,0,[]
1617310575192838145,MisfortuneCookie,Mis4tuneC0okie,"RT @insalam4: #ninjago #COLE
설날 콜 한복입히기 https://t.co/TvrBmBHt7j",2023-01-22 23:57:43+00:00,46,0,"[{'text': 'ninjago', 'indices': [14, 22]}, {'text': 'COLE', 'indices': [23, 28]}]"
1617310565944430592,𝗽𝗽ᙏ̤̫,shppiijh,RT @real_jd__: 설날 기념 한복 https://t.co/8AzJi3hJDJ,2023-01-22 23:57:41+00:00,248,0,[]
1617310505273790465,버퍼링,kmygr04naver11,"RT @108mii4: 실시간 사촌동생아기 한복입음
용돈쓸어모으려고ㅜ독기장전함
위기감느껴짐 ㄷ",2023-01-22 23:57:27+00:00,10681,0,[]
1617310433983201280,G🌻홀릭,rhj10241,"RT @PeachGulflower: 아사 한복입은고야?! 넘나 귀엽다🥰🥰
뭔가 좀 위안이 되네🥲 잘 먹구 건강하자!
근데 아직도 복근운동하니??🤣🤣

#GulfKanawut #กลัฟคณาวุฒิ @gulfkanawut
#Hazardisacat #…",2023-01-22 23:57:10+00:00,5,0,"[{'text': 'GulfKanawut', 'indices': [84, 96]}, {'text': 'กลัฟคณาวุฒิ', 'indices': [97, 109]}, {'text': 'Hazardisacat', 'indices': [123, 136]}]"
1617310390010150914,Wannab,wannabinvisible,"RT @odetomoonbin: 230121 Madness 한복ver
#아스트로 #문빈 #ASTRO #MOONBIN @offclASTRO

4K FULL(2:58): https://t.co/C65IvmrvSh https://t.co/AxbaPeQjZK",2023-01-22 23:56:59+00:00,308,0,"[{'text': '아스트로', 'indices': [39, 44]}, {'text': '문빈', 'indices': [45, 48]}, {'text': 'ASTRO', 'indices': [49, 55]}, {'text': 'MOONBIN', 'indices': [56, 64]}]"
1617310382552649728,하늘아이 h n a i,reddish02,RT @cherryxung: 원영이 한복 입을 때 마다 사진 왕창 올려주는 거 너무 쪼아 랜선 효도 레전드 https://t.co/K5IG5vSAFp,2023-01-22 23:56:58+00:00,29,0,[]
1617310340970336259,Alice（ネモ）,Alice563563,"RT @nchworld: [📰] [한복인터뷰]엔싸인 ""2023년 신인상은 우리 것!""

 🔗 https://t.co/xOygV0PxfV

#엔싸인 #nSSign
@nSSign_official https://t.co/yT3Xl2b01a",2023-01-22 23:56:48+00:00,285,0,"[{'text': '엔싸인', 'indices': [77, 81]}, {'text': 'nSSign', 'indices': [82, 89]}]"
1617310340295032832,마람😎,M_Ram_FF14,"RT @YaMANGsin: 한복 없는 사람 의상 추천
중전마마룩 / 노비룩 https://t.co/MYcOPvRnaV",2023-01-22 23:56:47+00:00,309,0,[]
1617310327565340673,태극즈 지구멸망듣고 임종.어쩔티비,What_TV_,"RT @_Ryu_San: #jack_art
한복 1시간 전력

ㅇㄴ 딴거하고 있다가 급히 30분전력 해오기... https://t.co/MHc44On3Ay",2023-01-22 23:56:44+00:00,22,0,"[{'text': 'jack_art', 'indices': [14, 23]}]"
1617310297106296832,도렘💞,_like_doremi_,"230122 #오늘의디노
설날이니까 한복찬💜 한복찬 쿨타임찼으니까 또 입어주세요.. 명절마다 위버스와서 꼭 인사하는 아이돌 호감
한그릇이쥐 정석이잖어 ㅋㅋㅋㅋ이거 너무웃겨 ㅠㅠㅠㅠㅠ 찬이말퉄ㅋㅋ 친할머니 밥… https://t.co/x4swY20R9K",2023-01-22 23:56:37+00:00,0,0,"[{'text': '오늘의디노', 'indices': [7, 13]}]"
1617310218790252545,보레😷🎗,BORE6718,"RT @Hanbok_Ahidi: 레트로맨스 한복...무슨 일임
이 원피스 한복들 너무 충격적으로 이쁜데..? https://t.co/CmGzNdVrpI",2023-01-22 23:56:18+00:00,282,0,[]
1617310199488065538,또만나또,butzzycii,"RT @lemongeullaseu: 이찬원, 한복 입고 새해 인사 ＂희망, 행복이 가득하시길＂ (출처 : 스타뉴스 | 네이버 TV연예) https://t.co/U5yQLW0JDF
#이찬원 
#이찬원_공식인스타그램
#이찬원_한복입고새해인사 https:…",2023-01-22 23:56:14+00:00,3,0,"[{'text': '이찬원', 'indices': [100, 104]}, {'text': '이찬원_공식인스타그램', 'indices': [106, 118]}, {'text': '이찬원_한복입고새해인사', 'indices': [119, 132]}]"
1617310117304864771,bt ˚✿,storiesxt,RT @real_jd__: 설날 기념 한복 https://t.co/8AzJi3hJDJ,2023-01-22 23:55:54+00:00,248,0,[]
1617310012409536512,sumi,izawa781,키어로가 추는 [보아 - Better♪] 한복 입은 키범이 보려고 지금까지 살아왔다#놀라운토요일 | amazingsaturday ... https://t.co/bIC5ZF37oX @YouTubeより… https://t.co/ON4siLvtvE,2023-01-22 23:55:29+00:00,0,0,[]
1617309904695627776,임줄,imjurl,"RT @Leben_JellyF: #jack_art
한복 1시간 전력! 설날 ㅣ념이지만 딱히 설날과는 연관 없는 사심 듬뿍ㅎㅎ https://t.co/8x9qvuRIfq",2023-01-22 23:55:04+00:00,20,0,"[{'text': 'jack_art', 'indices': [18, 27]}]"
1617309890703417344,여름이,summer_rlocr,RT @WaterMoon_0304: 투바투 한복 사진 모음집🌕 https://t.co/LPBZDXiG4x,2023-01-22 23:55:00+00:00,42,0,[]
1617309879374598144,🎮 (DA4존버단) 엔디안🍍🔥🏀,gamtaku_endi,"RT @sago_DA: 계묘년이니까 한복 토끼 호크들이랑 베릭🐰
2023년 새해 복 많이받으세요~~!
Happy New Year 🤗 https://t.co/phFpRyJ44D",2023-01-22 23:54:58+00:00,51,0,[]
1617309831224004608,LEMONCITY,kyou110459,"RT @Hanbok_Ahidi: 레트로맨스 한복...무슨 일임
이 원피스 한복들 너무 충격적으로 이쁜데..? https://t.co/CmGzNdVrpI",2023-01-22 23:54:46+00:00,282,0,[]
1617309827872743425,労いのコトバ,itigoDfuku,"RT @smrookies: [SMROOKIES] Happy Lunar New Year❤️‍🔥

여러분~ 새해 복 많이 받으세요!!
명절 따뜻하게 잘 보내고 계신가요?? 2023년도 항상 건강하시고 저희 SMROOKIES와 함께 더 많은 추억들 만들어…",2023-01-22 23:54:45+00:00,3861,0,[]
1617309818884329472,FOREVER 1,ketuk82,"RT @ctof123: #태연 한복탱 넘나 사랑스러워💜
#TAEYEON https://t.co/rE7zkrJi6J",2023-01-22 23:54:43+00:00,80,0,"[{'text': '태연', 'indices': [13, 16]}, {'text': 'TAEYEON', 'indices': [31, 39]}]"
1617309770977009664,Twinkle Twinkle Little Hubi 🌻,Sannyhubi,"RT @palpitate99: ♡   (\   (\
      ( • . • )  ♡
┌─ ∪  ∪   ──♡────  ─────┐
            :¨·.·¨:
             `·. 𝐃𝐢𝐭𝐭𝐨 #한빈 한복 Ver.…",2023-01-22 23:54:32+00:00,85,0,"[{'text': '한빈', 'indices': [117, 120]}]"
1617309695123030016,I ထ WINNER | Ann 🍀🍀🍀🍀,bluefairyjulie,"RT @smrookies: [SMROOKIES] Happy Lunar New Year❤️‍🔥

여러분~ 새해 복 많이 받으세요!!
명절 따뜻하게 잘 보내고 계신가요?? 2023년도 항상 건강하시고 저희 SMROOKIES와 함께 더 많은 추억들 만들어…",2023-01-22 23:54:14+00:00,3861,0,[]
1617309686952493057,죄말🧸,1ams0s0rry,"한복 입고 절 하는 님캐 줄 사람
세배돈 드림

어 근데 이러면 커미션 아님?",2023-01-22 23:54:12+00:00,0,0,[]
1617309646892433410,~babehwi | 1¹¹=1 |,babehwi_,RT @2_aksEkd: 설날 기념 한복 입은 라쿤밤~~&gt;&lt; 즐거운 설날 보내세요!❤️💙💛 https://t.co/snAAN5o2uH,2023-01-22 23:54:02+00:00,79,0,[]
