id,name,screen_name,text,created_at,retweet_count,favorite_count,hashtags
1639643154377998336,hanbok,hi71348756,"RT @HanbokPantry: 고려양 논문 과 서적
Papers of Gaoliyang
#China #hanfu #汉服 #漢服 #ChineseStyle #大帽 #Big_hat #笠帽 #한푸

#Korean_Hanbok_challenge #Hanbo…",2023-03-25 14:59:25+00:00,92,0,"[{'text': 'China', 'indices': [50, 56]}, {'text': 'hanfu', 'indices': [57, 63]}, {'text': '汉服', 'indices': [64, 67]}, {'text': '漢服', 'indices': [68, 71]}, {'text': 'ChineseStyle', 'indices': [72, 85]}, {'text': '大帽', 'indices': [86, 89]}, {'text': 'Big_hat', 'indices': [90, 98]}, {'text': '笠帽', 'indices': [99, 102]}, {'text': '한푸', 'indices': [103, 106]}, {'text': 'Korean_Hanbok_challenge', 'indices': [108, 132]}]"
1639643099529117697,ㄹ메리😷,fantarim,"RT @Orimihanbok: 좋아서 맞춘 한복-! 이란 말이 딱 어울리게, 특별한 행사가 있지 않아도 그동안 갖고 싶었다는 오리미 한복을 맞추러 오신 손님. 그 동안의 갈증을 풀듯 여러 벌을 맞추셨는데, 그 중 먼저 완성된 한 벌을 소개합니다.…",2023-03-25 14:59:12+00:00,68,0,[]
1639643049117757440,김팔삼,shdrn_7736,"RT @slamdunk_wk: 우성이. 는 일단 군도 조윤 한복부터 입혀봄 잘어울리니까.. 
자유로운영혼의 정광철씨(역관)가 울아들은 출세하려고 아등바등할필요없다. 맘대로 놀라고 망아지처럼풀어키운결과 들판을쏘다니며 기마술.창술검술.각종무예가 고도로발…",2023-03-25 14:59:00+00:00,50,0,[]
1639643006574940160,보라,red_blue_bora,"RT @slamdunk_wk: 우성이. 는 일단 군도 조윤 한복부터 입혀봄 잘어울리니까.. 
자유로운영혼의 정광철씨(역관)가 울아들은 출세하려고 아등바등할필요없다. 맘대로 놀라고 망아지처럼풀어키운결과 들판을쏘다니며 기마술.창술검술.각종무예가 고도로발…",2023-03-25 14:58:50+00:00,50,0,[]
1639642894293401600,북북총각👑,trashujo,"RT @slamdunk_wk: 우성이. 는 일단 군도 조윤 한복부터 입혀봄 잘어울리니까.. 
자유로운영혼의 정광철씨(역관)가 울아들은 출세하려고 아등바등할필요없다. 맘대로 놀라고 망아지처럼풀어키운결과 들판을쏘다니며 기마술.창술검술.각종무예가 고도로발…",2023-03-25 14:58:23+00:00,50,0,[]
1639642673060675584,hanbok,hi71348756,RT @Hanbok_Ahidi: 뭐지. 이 한복스러움은..이러고 있었는데 진짜로 동양문화를 바탕으로 하는 브랜드였ㅋㅋㅋㅋ https://t.co/n2rSi3xW1G,2023-03-25 14:57:31+00:00,733,0,[]
1639642496191041537,김,saodd_k,RT @65ummer: 오라 달콤한 한복 주영이여.. https://t.co/eLDj4oywnH,2023-03-25 14:56:48+00:00,13,0,[]
1639642403610189827,청밍,chungming_,"RT @min5ko: 무엇보다 따뜻하고 즐거운 추석 보내세요-🫶
(한복 문대🐶)
(저장X) https://t.co/xw7AV9SozQ",2023-03-25 14:56:26+00:00,1776,0,[]
1639641951426482178,hanbok,hi71348756,RT @Hanbok_Ahidi: 난 한복은 딱 왼쪽같은 풍성함이 적당하다고 생각함..가끔 사진들 보면 이상한 페티코트(?)를 넣어서 조선시대보다도 못한 풍성함으로 만들더라..; 그렇게 풍성함이 좋으면 오른쪽처럼 치마를 그대로 펴지게 두는게 더 나음.…,2023-03-25 14:54:38+00:00,36,0,[]
1639641937065177088,hanbok,hi71348756,"RT @Hanbok_Ahidi: 도투락 댕기? 이런것도 있었네..댕기는 항상 일자로 되어 있는줄 알았는데...
출처
1. 빠히상점
2. 글림자(glimja)
3.우자매한복 https://t.co/XrwBu27wJn",2023-03-25 14:54:35+00:00,55,0,[]
1639641886259564544,hanbok,hi71348756,"RT @Hanbok_Ahidi: 그러게..난 남자한복도 못지 않게 멋있는데, 그에 비하면 남자 생활한복은 폭이 그렇게 넓지 않은것 같아 아쉬움..난 특히 단령도 생활한복화 되었으면 좋겠음... https://t.co/rFMrM5IHZ0",2023-03-25 14:54:23+00:00,349,0,[]
1639641854047313920,hanbok,hi71348756,"RT @Hanbok_Ahidi: 그리고 웬만해서는 한복 입는거에 태클걸고 싶지는 않은데...1번째 사진처럼 세조대를 너무 느슨하게 차지 않았으면 좋겠음; 
왜 애초에 세조대랑 맞지 않는 옷을 입었지..?? 2번째 사진처럼 옷고름 위에다 걸칠수 있는…",2023-03-25 14:54:15+00:00,218,0,[]
1639641845335732225,hanbok,hi71348756,RT @Hanbok_Ahidi: 내가 이걸 밖에서 광고로 처음보고 얼마나..깜짝 놀랐는데;;; 진짜..방송에서 욕 먹을 각오하고 트윗합니다..정말 보기 힘들어요 세조대를 빼던지 다른한복을 입혀주세요... https://t.co/yq3mJXvqhD,2023-03-25 14:54:13+00:00,14,0,[]
1639641743766470656,yseo,yseoihu,"엔시티 드림 드림쇼 재민 한복재민 양도

30.0 쿨거

팝업 윈터 스페셜 앨범 에버라인 양도 구매 포카  candy 제노 런쥔 마크 해찬 재민 지성 천러 포토북 윈터스폐셜 럭드 분철 사운드웨이브 가요대전… https://t.co/h7t57PamIC",2023-03-25 14:53:49+00:00,0,0,[]
1639641724581740545,hanbok,hi71348756,RT @Hanbok_Ahidi: 2019년 china silk museum 에서도 소개되었던 한국복식들인데 특히 더 비슷하게 생겼죠. 흔히들 생각하는 고름(gorum)이 앞에 있는 한복들은 이러한 스타일로 돌아오기도 좋아요 크게 다르지도 않고 비슷하…,2023-03-25 14:53:44+00:00,35,0,[]
1639641577760124931,Shiki,t_shiki31,"RT @0e9By6VMFDpxMEk: 구미호독자루 중독보구싶어서,,, 낙써한,,, (한복사진참고햇워요) 독자가,,도련님인데 중혁이주워서 무사로키워가지구 어쩌구저쩌구보고싶다.... 귀꼬리는중혀기만보이는걸루..보고싶다.. https://t.co/XHSB…",2023-03-25 14:53:09+00:00,912,0,[]
1639641576682176512,hanbok,hi71348756,"RT @Hanbok_Ahidi: 8. 두루마기
이때만 해도 한복고름(gorum)이 옆으로 가 있는게 많았는데 어쩌다 앞으로 가게 됐담...
그나저나 오른쪽 바지 옆주름 다시 누구..살려낼 분 없나요🥹 솔직히 좀 간진데.. https://t.co/vs…",2023-03-25 14:53:09+00:00,23,0,[]
1639641101324922882,한복덕질계,hanbok_duckjil,"RT @DDUDI_TW: 로드오브히어로즈 - 루미에 (한복일러 ver.)

한복은 진짜 너무 예쁜 것 같아요 😚❣️
저와 즐거운 티타임 간단하게 6시간 정도 즐기실 분?

👗@cyy0329
📸@prism_ssun
🛋️@studiochallan
#한복…",2023-03-25 14:51:16+00:00,18,0,"[{'text': '한복', 'indices': [136, 139]}]"
1639641081712353280,리제트,rizzzzzzzz0603,"RT @gentle_haeun: #떼굴떼굴_한복_스터디

고려청자 스터디🌿 https://t.co/ojswfGbWGs",2023-03-25 14:51:11+00:00,101,0,"[{'text': '떼굴떼굴_한복_스터디', 'indices': [18, 30]}]"
1639641056043040769,한복덕질계,hanbok_duckjil,"RT @pink_ocean_draw: #예스_한복스터디 #한복 #hanbok 
매듭을 맺음으로써 사람과 사람 사이의 인연을 맺는 매듭장. 이렇게 이어지는 인연의 끈을 사람들은 '붉은 실'이라고들 부른다. https://t.co/ZCI0lyfOYp",2023-03-25 14:51:05+00:00,4,0,"[{'text': '예스_한복스터디', 'indices': [21, 30]}, {'text': '한복', 'indices': [31, 34]}, {'text': 'hanbok', 'indices': [35, 42]}]"
1639641030160183298,hanbok,hi71348756,"RT @mindam_: 그냥 봄이라서 한복 입고 싶었어요 ㅎㅎ
#korean #한복 #한국풍 https://t.co/PtHJId0M8W",2023-03-25 14:50:59+00:00,6,0,"[{'text': 'korean', 'indices': [35, 42]}, {'text': '한복', 'indices': [43, 46]}, {'text': '한국풍', 'indices': [47, 51]}]"
1639641013584269314,hanbok,hi71348756,"RT @Orimihanbok: 좋아서 맞춘 한복-! 이란 말이 딱 어울리게, 특별한 행사가 있지 않아도 그동안 갖고 싶었다는 오리미 한복을 맞추러 오신 손님. 그 동안의 갈증을 풀듯 여러 벌을 맞추셨는데, 그 중 먼저 완성된 한 벌을 소개합니다.…",2023-03-25 14:50:55+00:00,68,0,[]
1639640981900509186,hanbok,hi71348756,"RT @FF14_ELODIA: 신라한복입고 3시간쯤 돌아다니면서 들은 소리:
(유치원생정도 어린이가)아빠 저사람들 옛날사람이야?
어머머 공주님이시네~^^ 나들이나오셨어요?
너무 예뻐서 사진좀 찍어드려도 될까요?(이분이 첨성대 포토존도 알려주심 감사합…",2023-03-25 14:50:47+00:00,17704,0,[]
1639640804422737920,유이,yui_se7,"RT @road_man_80: 진정한 상짧하길
한복을 뚫고나온 견갑골은 물론이와
머니머니해도 허리라인이👍 https://t.co/ZNlHxAWdzu",2023-03-25 14:50:05+00:00,12,0,[]
1639640654027563008,𝐞𝐨,eoO___eoO___,"나 한복 입고 꽃놀이 가고싶었어 .. . (쥬륵..) 

하지만 이번 년도는 글렀고 다음 년도에는 꼭 ..",2023-03-25 14:49:29+00:00,0,4,[]
