id,name,screen_name,text,created_at,retweet_count,favorite_count,hashtags
1559917890605723648,갹,pudin9_16,"RT @tumblbug: 떼었다, 붙였다! 한복원단으로 만든 2WAY 댕기 곱창끈으로 댕기를 일상 속에서!

내가 하고 싶어 만든 한복 댕기 곱창끈💙

어쩔땐 보통의 곱창끈으로, 포인트 주고 싶을땐 댕기 곱창끈으로!

단아한 하얀색, 사랑스러운 분홍…",2022-08-17 14:59:41+00:00,46,0,[]
1559917889360039936,세리카🎗,ksy9256,"RT @my_k_history: 김연아가 직접 기획에 참여한 한복이 나온다고 합니다!

문체부와 한국공예·디자인문화진흥원이 추진하는 프로젝트로 공모로 선정된 한복 브랜드들은 각 6벌 이상의 한복 디자인을 개발합니다.

자주 소개한 브랜드 ‘하플리’도…",2022-08-17 14:59:41+00:00,4456,0,[]
1559917829549223936,Rum,Eiswein_drinker,RT @thals_8282: 금단제한복에서 제작한 한복이라는데 이건 예쁘다 https://t.co/6Vri5XBbmP,2022-08-17 14:59:27+00:00,32,0,[]
1559917529979846657,단,D4ND4N22,저 개량한복 입은 이데 보고 싶어요!! 오늘 낮인가 어젯밤부터 생각했음,2022-08-17 14:58:15+00:00,0,0,[]
1559917479530377216,Johnny Giggie,JohnnyGiggie,RT @LEmon89H: 한복 그리기 😄💖 https://t.co/c97fJq4wM6,2022-08-17 14:58:03+00:00,153,0,[]
1559917469594050560,말동,Dearest2288O9,"어린 동호일 때는 무슨 백구 하나가 무대에 있어서 깜짝 놀랐다네요... 한복은 짧아가지고 붕방붕방작렬.
혼나고 시무룩할 때도 송화가 시키면 다 하는 거 너무 귀엽고 특히 춘향가 같이 부를 때🥹 심통난 상태에… https://t.co/1sZ5gr3WmN",2022-08-17 14:58:01+00:00,0,0,[]
1559917322688638976,돌개,tksaksmf,RT @LEmon89H: 한복 그리기 😄💖 https://t.co/c97fJq4wM6,2022-08-17 14:57:26+00:00,153,0,[]
1559917070283710465,가옴,Wg7kKjjDYLFDBkU,"RT @tumblbug: 떼었다, 붙였다! 한복원단으로 만든 2WAY 댕기 곱창끈으로 댕기를 일상 속에서!

내가 하고 싶어 만든 한복 댕기 곱창끈💙

어쩔땐 보통의 곱창끈으로, 포인트 주고 싶을땐 댕기 곱창끈으로!

단아한 하얀색, 사랑스러운 분홍…",2022-08-17 14:56:26+00:00,46,0,[]
1559917016282066944,비서 마벨쨘,marvell_zzan,"@daemawang25 이외에도 수영복, 드레스,사복,한복 등 대부분의 의상이 내 취향이 다들어 있다구~",2022-08-17 14:56:13+00:00,0,1,[]
1559916951962497024,만수무강 h.o.t.(청진),dnwodms,"RT @fruit_shop1: 🤟추석맞이 20cm 인형 한복 나눔🤟

저고리+바지+조끼3종 입니다 :)) 

배송비 별도0.3

rt추첨입니다:)) https://t.co/lrtwtaGK2Q",2022-08-17 14:55:57+00:00,237,0,[]
1559916928004530182,(커미션마감)말박테리아 연성계,karmal_1701,"@NN4_100 우왁ㅋㅋ큐ㅠㅠㅜㅜㅠ
하
유카타나 한복같은 걸 입히고픈데 먼가 다 성에 차질 않네요...🤔🤔🤔",2022-08-17 14:55:52+00:00,0,0,[]
1559916542891986945,일에 치여사는 울양,winter_ewe,"이렇게 그릴려는게 아니었는데
적폐+아세아+한복 을 그리려다가 그냥 무녀가 되어버린 느낌 https://t.co/au6rDKQeur",2022-08-17 14:54:20+00:00,0,1,[]
1559916385169334272,❀ AITHER :: 아이테르 ❀,Aither_RUNE,@God_Bless__Us 아무래도 핸드메이드니까…… 원래 한복 비싸잖어 ㅋㅋ큐ㅠㅠ 하 철릭 넘 예쁘다……,2022-08-17 14:53:42+00:00,0,0,[]
