id,name,screen_name,text,created_at,retweet_count,favorite_count,hashtags
1551582967717253124,779,haize019,"RT @HanbokPantry: 일본제귀의 만행을 후대에 전하기 위해 당시 일본인들이 거주한 일옥들을 봉인했던 것을 리모델링해서 조성한게 구룡포 근대문화거리...

설립목적에 따르면 근대 한복이나 개화기 복장을 입고 3.1운동을 재현해야할 장소인데…",2022-07-25 14:59:41+00:00,3025,0,[]
1551582967243358208,Carole🐼🦁💖FOREVER LOVE MewMew☀️,carolecandice,"RT @KPOP_Broadcast: #ARIRANG_KPOP #아리랑케이팝 
Mew Suppasit unpacking his gift from ArirangTV 아리랑TV가 준비한 개량한복 받고 기뻐하는 뮤 수파싯🎁 #Shorts 
https://t…",2022-07-25 14:59:41+00:00,786,0,"[{'text': 'ARIRANG_KPOP', 'indices': [20, 33]}, {'text': '아리랑케이팝', 'indices': [34, 41]}, {'text': 'Shorts', 'indices': [121, 128]}]"
1551582955935436800,maewmeow (Forever Love)❤️🐼🦁,fd4db486944c453,"RT @KPOP_Broadcast: #ARIRANG_KPOP #아리랑케이팝 
Mew Suppasit unpacking his gift from ArirangTV 아리랑TV가 준비한 개량한복 받고 기뻐하는 뮤 수파싯🎁 #Shorts 
https://t…",2022-07-25 14:59:38+00:00,786,0,"[{'text': 'ARIRANG_KPOP', 'indices': [20, 33]}, {'text': '아리랑케이팝', 'indices': [34, 41]}, {'text': 'Shorts', 'indices': [121, 128]}]"
1551582953913798656,Blü🌹❣️,_berry_life_,"RT @myoasismew: 심플리케팝 진짜 감동.. 뮤한테 개량한복 선물로주심🥹

🔗https://t.co/hASqPiN0oQ

#SimplyCONTOURxMEW
@MSuppasit https://t.co/NGlzMSuFWY",2022-07-25 14:59:37+00:00,8,0,"[{'text': 'SimplyCONTOURxMEW', 'indices': [73, 91]}]"
1551582937879310336,คิมข้าวตัง 🌱🍓,kimkaotung,"RT @KPOP_Broadcast: #ARIRANG_KPOP #아리랑케이팝 
Mew Suppasit unpacking his gift from ArirangTV 아리랑TV가 준비한 개량한복 받고 기뻐하는 뮤 수파싯🎁 #Shorts 
https://t…",2022-07-25 14:59:34+00:00,786,0,"[{'text': 'ARIRANG_KPOP', 'indices': [20, 33]}, {'text': '아리랑케이팝', 'indices': [34, 41]}, {'text': 'Shorts', 'indices': [121, 128]}]"
1551582902713851904,Kunku,kunku249,"RT @myoasismew: 심플리케팝 진짜 감동.. 뮤한테 개량한복 선물로주심🥹

🔗https://t.co/hASqPiN0oQ

#SimplyCONTOURxMEW
@MSuppasit https://t.co/NGlzMSuFWY",2022-07-25 14:59:25+00:00,8,0,"[{'text': 'SimplyCONTOURxMEW', 'indices': [73, 91]}]"
1551582872070651904,Wendy Li,WendyLi27703422,"RT @KPOP_Broadcast: #ARIRANG_KPOP #아리랑케이팝 
Mew Suppasit unpacking his gift from ArirangTV 아리랑TV가 준비한 개량한복 받고 기뻐하는 뮤 수파싯🎁 #Shorts 
https://t…",2022-07-25 14:59:18+00:00,786,0,"[{'text': 'ARIRANG_KPOP', 'indices': [20, 33]}, {'text': '아리랑케이팝', 'indices': [34, 41]}, {'text': 'Shorts', 'indices': [121, 128]}]"
1551582871026290688,°° Kim​ °°,Kimwon1807,"RT @myoasismew: 심플리케팝 진짜 감동.. 뮤한테 개량한복 선물로주심🥹

🔗https://t.co/hASqPiN0oQ

#SimplyCONTOURxMEW
@MSuppasit https://t.co/NGlzMSuFWY",2022-07-25 14:59:18+00:00,8,0,"[{'text': 'SimplyCONTOURxMEW', 'indices': [73, 91]}]"
1551582863186743298,ต๊ะอยากนอนตื่นสาย,sawisswuvMG,"RT @KPOP_Broadcast: #ARIRANG_KPOP #아리랑케이팝 
Mew Suppasit unpacking his gift from ArirangTV 아리랑TV가 준비한 개량한복 받고 기뻐하는 뮤 수파싯🎁 #Shorts 
https://t…",2022-07-25 14:59:16+00:00,786,0,"[{'text': 'ARIRANG_KPOP', 'indices': [20, 33]}, {'text': '아리랑케이팝', 'indices': [34, 41]}, {'text': 'Shorts', 'indices': [121, 128]}]"
1551582835185573890,glarejin,glarejin,"편스토랑
평창군가출녀
경주동물사랑보호센터
운동
한복사진
결혼맛집
놀러
영어원서읽기챌린지
일상의변화
이태원클럽게스트 https://t.co/DhRdLsNe5G",2022-07-25 14:59:09+00:00,0,0,[]
