id,name,screen_name,text,created_at,retweet_count,favorite_count,hashtags
1611014639479066624,잉,ing7297,"RT @geum_yo5: 💖금요옷장 1000팔로우 기념 이벤트💖
새해에 맞춰서 천팔이 되어서 퓨전한복을 들고왔어요! 다들 너무너무 감사드립니다
새해 복 많이 받으세요☺️🙇‍♂️
RT + 팔로우 해주신 한분께 추첨을 통해
사진의 퓨전한복을 선물로 드립…",2023-01-05 14:59:55+00:00,360,0,[]
1611014630398382085,해나,yy_dh411,하..제발 이남성 한복 1나번만 더 입어주면 안되것습니꺼..,2023-01-05 14:59:53+00:00,0,0,[]
1611014566657544192,돌개,tksaksmf,"@zhenmeiyouni 원하신다면 지금까지도 트위터에서 활동하고 있는 중국인들의 동양풍이라는 용어 사용에 대한 트집, 고려양에 대한 거짓 유포, 한복은 모두 중국에서 준 것이라는 주장 등에 대한 자료를 보여드릴 수도 있습니다.",2023-01-05 14:59:38+00:00,0,0,[]
1611014538039824386,윤젊음,yunjeolmeum,"RT @Hanbok_Ahidi: 내 예전 트윗이 다시 알티타는김에 더 얘기해보자면..
난 왼쪽처럼 슬림하고 깔끔한 핏의 신라한복(^^)도 좋음..경주에 악세사리도 같이 대여해주는 곳이 있었으면 좋겠다🥲

그리고 오른쪽의 고구려한복도 같이 대여해주는곳…",2023-01-05 14:59:31+00:00,60,0,[]
1611014489591394308,자위 아빠 정기우 2세의 내명부신전(임마누왕국)참씹천지교회,immanukiwoolord,"내 63세 생일이 되었다.
날새면 63회 크리스마스 ( 에피파니 )다.
면도하고 새 한복으로 갈아입어야지
중전오면 낮 1시엔 대관식을 치룰 예정이다. ㅋㅋㅋㅋㅋ",2023-01-05 14:59:20+00:00,0,0,[]
1611014472981958658,dennis,nrkrntndk,"RT @mandu_tokki: #sera_art 
세라 전용 토끼 한복 에셋이에요 &gt;.&lt;...
다운로드 링크↓↓
https://t.co/2WOjDEr0ZF https://t.co/kHMEpzB8R4",2023-01-05 14:59:16+00:00,136,0,"[{'text': 'sera_art', 'indices': [17, 26]}]"
1611014465994248192,완승(All kill),happenedtohear,"RT @Mins0ngsong: 한복 후드티하면 이 친구가 생각나요. 2020년 당시 한복 한복디자인 프로젝트에서 특별상을 받았는데, 색동저고리 + 모자부분에 족두리.. 귀엽지 않나요? 아기의 상상력이 너무 좋아요! https://t.co/OKdzsn…",2023-01-05 14:59:14+00:00,78,0,[]
1611014334641229825,.,gg_1378,"RT @my_k_history: 자라(ZARA) 에서 두 번째 한복 키즈 컬렉션이 나오네요! 역시 반응이 좋았었나봐요. 이번 화보도 너무나 귀엽습니다……🥹

5일 출시 예정. https://t.co/EdY38jzWJU",2023-01-05 14:58:43+00:00,7577,0,[]
1611014279930720256,마카롱롱,macaronrong,"RT @gerongerong: 페잉 리퀘였던 한복... 겸 뒤늦은 새해그림 입니다,,, https://t.co/cnCTAYWu3C",2023-01-05 14:58:30+00:00,613,0,[]
1611014154969829382,ㄹr인 BT852 출장안마,jih5627,"#한복 출장안마🎯
십정동페이만남 농구픽축구픽 문학동안마방 땀내 https://t.co/CWCXHPnxzV",2023-01-05 14:58:00+00:00,0,0,"[{'text': '한복', 'indices': [0, 3]}]"
1611014032110280706,별청청,byeolcheongche2,"RT @wdfrog: 보통 치마보다 한자 쯤 길고 폭도 넓은 치마에 허리띠를 동여매고 접어 올려서 활동성을 높인 거들치마

(여름한복, 뿌리깊은나무 편집부, 대원사) http://t.co/Sc6SqgPrn0",2023-01-05 14:57:31+00:00,1,0,[]
1611013926514462723,삼...,rms_oz,오. 한복 https://t.co/8nXJji6GGQ,2023-01-05 14:57:05+00:00,0,1,[]
1611013904884461568,돌개,tksaksmf,"@zhenmeiyouni 한푸 챌린지도 문화 전유에 항의하는 한복 챌린지를 보고 모방한 것입니다
님의 말씀은 인과관계가 반대로 되어 있습니다
어디까지나 중국인들이 시작한 일입니다",2023-01-05 14:57:00+00:00,0,0,[]
1611013809526960128,만사,shirai_118,@ForJ_____ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ우연이 한복주세요 진짜 도포에 갓이라고해야하나? 그거쓰고 부채 촥!! 펼칠것같아요,2023-01-05 14:56:38+00:00,0,0,[]
1611013773468499968,마라,skdud68,"RT @707_1108: #RT부탁드립니다.

Rt추첨 한분 커피 기프티콘 보내드립니다.
20cm 솜인형 한복 판매합니다. 디자인은 고정. 원단을 골라주시면 제작됩니다. 판매 수량은 5벌로 판매완료시 폼 종료 됩니다. 

🗓 - 1월 5일 21시 ~…",2023-01-05 14:56:29+00:00,87,0,"[{'text': 'RT부탁드립니다', 'indices': [14, 23]}]"
1611013699954970624,TM,TM3690,"RT @yuyun68406627: Hanbok Lynn
한복 https://t.co/tTC1USBBDi",2023-01-05 14:56:11+00:00,20,0,[]
1611013662046842885,유쾌한 Rubén,rubenruben2,RT @summeronsaturn: 자라 키즈 생활 한복 컬렉션 https://t.co/qdvBExls0T,2023-01-05 14:56:02+00:00,645,0,[]
1611013627884240897,종이,Paper_0215,다음에도 한복 또 그려야지😳,2023-01-05 14:55:54+00:00,0,0,[]
1611013602303172610,타르야/タルヤ,taruyarin_fgo,솔직히 개인적으로 르나한테 입혀주고 싶은 한복은 그겁니다. 흔히 우리가 떠올리는 저승사자.,2023-01-05 14:55:48+00:00,0,0,[]
1611013425307717632,백은실,baegeunsil3,"자라 키즈 한복 컬렉션 출시!
https://t.co/wOlUfTqCop",2023-01-05 14:55:06+00:00,0,0,[]
1611013391501660161,😷배고픈 고양이는 오늘도 운다.😻,thehungry_cat,"RT @thals_8282: 영화 영웅에서 저 당의만 보고 특정 한복집이 떠오르긴 했는데, 아니나다를까 거기 맞았음 ㅋㅋㅋㅋ
사극영화 한복들은 이제 다 이 “한복집”이 독점하다시피해서 맞는 모양… 그나마 수수하고 과장안된 톤의 한복들이기도 해서 ht…",2023-01-05 14:54:58+00:00,29,0,[]
1611013277168898048,백제이,ForJ_____,"@shirai_118 저 노아 한복 뒤늦게 보고 ㄹㅇ 이상태 됐어요
탐라에 상시거주하겟다고 다짐. https://t.co/zsytC19FlG",2023-01-05 14:54:31+00:00,0,0,[]
1611013204683153408,🍫𝑷𝒊𝒂𝒏,pian_hwa_F,"RT @my_k_history: 자라(ZARA) 에서 두 번째 한복 키즈 컬렉션이 나오네요! 역시 반응이 좋았었나봐요. 이번 화보도 너무나 귀엽습니다……🥹

5일 출시 예정. https://t.co/EdY38jzWJU",2023-01-05 14:54:13+00:00,7577,0,[]
1611013203076730880,콩따,happyou0323,"RT @MKleemp4: 한복 Brothers

🐯 : 보시다시피 지금
🐶 : 거기서 뭐하는게냐!
🐯 : 한복... 오우!!! Uh 도련님 어디가십니까아
🐶 : 이리오너라
🐯 : 이리오너라
한복 Brothers🕺🕺 https://t.co/uKpGpz…",2023-01-05 14:54:13+00:00,267,0,[]
